"","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3"
"MTHFS",70.8501021329767,88.03746450305,38.5469488027598,55.2662365251816,60.3415038633611,73.539283138042
"LINC00500",10.4532937573244,4.63355076331842,2.56979658685065,7.00557927783993,3.39952134441471,5.01404203213923
"SEH1L",1289.23956340335,1518.64626267761,1467.35385109172,1323.27608581421,1449.04597305677,1555.18870363518
"CSDC2",0,13.9006522899553,0,4.67038618522662,5.94916235272574,0.835673672023204
"H2BC15",51.104991702475,30.1180799615697,23.1281692816559,31.1359079015108,38.2446151246655,29.2485785208122
"PLA2G12A",547.055706633312,474.938953240138,669.432010874594,537.094411301061,587.267312247641,536.502497438897
"CERS4",950.088254832376,993.896638731801,1052.33170231534,1191.72687493033,970.5633438304,876.621681952342
"TMCC2",0,0,5.1395931737013,3.11359079015108,1.69976067220736,1.67134734404641
"MORN1",84.7878271427426,49.810670705673,92.5126771266234,77.839769753777,68.8403072243979,71.0322621219724
"TSPY26P",25.5524958512375,20.8509784349329,25.6979658685065,14.7895562532176,35.6949741163545,26.7415575047425
"UBAP2",1650.45893657311,1458.41010275447,1706.34493366883,1750.61642176244,1536.58364767545,1581.0945874679
"NEUROG3",9.29181667317727,20.8509784349329,5.1395931737013,10.119170067991,13.5980853776588,8.35673672023204
"TNNC1",4.64590833658864,6.95032614497763,0,7.7839769753777,1.69976067220736,0
"B3GNT9",10.4532937573244,10.4254892174664,2.56979658685065,1.55679539507554,7.6489230249331,17.5491471124873
"FHDC1",483.174467005218,637.113229956283,597.477706442776,621.16136263514,571.119585861671,553.215970879361
"ADORA2A-AS1",13.9377250097659,2.31677538165921,10.2791863474026,8.56237467291546,7.6489230249331,13.3707787523713
"MADD-AS1",15.0992020939131,12.7422645991257,7.70938976055195,5.44878388276439,8.49880336103677,18.3848207845105
"MRPL20-DT",26.7139729353847,32.4348553432289,17.9885761079546,49.0390549448795,18.6973673942809,15.0421260964177
"ADGRA2",0,0,23.1281692816559,10.8975677655288,6.79904268882942,1.67134734404641
"ZBTB2",543.571275380871,632.479679192964,624.460570604708,630.502135005593,605.964679641922,589.985612448382
"HEATR5A-DT",37.1672666927091,22.0093661257625,32.1224573356331,29.5791125064352,28.895931427525,27.5772311767657
"SSTR2",4.64590833658864,6.95032614497763,5.1395931737013,4.67038618522662,9.34868369714045,5.01404203213923
"STK32C",921.051327728697,1040.23214636499,1036.91292279424,1218.97079434415,939.117771394564,884.14274500055
"AK2P2",0,1.1583876908296,5.1395931737013,2.33519309261331,0,2.50702101606961
"CLIP3",56.9123771232108,49.810670705673,66.8147112581169,47.4822595498039,76.489230249331,41.7836836011602
"CPNE9",20.9065875146489,2.31677538165921,15.4187795211039,7.7839769753777,33.9952134441471,1.67134734404641
"TEX264",1650.45893657311,1706.30506859201,1630.53593435674,1854.9217132325,1619.87192061361,1566.05246137149
"FAM174B",31.3598812719733,32.4348553432289,28.2677624553572,49.8174526424173,18.6973673942809,17.5491471124873
"C16orf96",42.9746521134449,48.6522830148434,47.541236856737,52.9310434325683,42.4940168051839,50.1404203213923
"FUNDC2P1",0,2.31677538165921,3.85469488027598,2.33519309261331,0.849880336103678,1.67134734404641
"MIR548K",6.96886250488296,3.47516307248881,0,9.34077237045323,0,3.34269468809282
"RN7SL608P",16.2606791780602,6.95032614497763,3.85469488027598,10.8975677655288,5.94916235272574,13.3707787523713
"CCR9",5.8073854207358,19.6925907441033,12.8489829342533,13.2327608581421,15.2978460498662,13.3707787523713
"FKBP9P1",3.48443125244148,3.47516307248881,3.85469488027598,1.55679539507554,5.94916235272574,1.67134734404641
"RBPJ",6339.3419252752,6284.25322275061,6743.14624389611,5842.6531177185,6544.92846833442,7155.8736535347
"TMEM202-AS1",40.6516979451506,24.3261415074217,28.2677624553572,38.1414871793507,23.796649410903,25.9058838327193
"RNA5SP219",0,0,12.8489829342533,6.22718158030216,0.849880336103678,3.34269468809282
"S100A5",4.64590833658864,24.3261415074217,11.5640846408279,17.9031470433687,4.24940168051839,22.5631891446265
"PPP1R35-AS1",2.32295416829432,8.10871383580723,1.28489829342533,3.11359079015108,0,6.68538937618564
"SOD1-DT",0,9.26710152663684,2.56979658685065,10.8975677655288,0,3.34269468809282
"DYNLT3P2",3.48443125244148,0,3.85469488027598,0.77839769753777,0,5.01404203213923
"RNU6-1020P",3.48443125244148,0,2.56979658685065,1.55679539507554,5.09928201662207,0.835673672023204
"DOK6",0,0,10.2791863474026,1.55679539507554,1.69976067220736,5.01404203213923
"MYO9B",13382.5389635436,13152.3338416793,12778.3135281149,14377.7838712201,13014.2175867556,11581.6014205696
"PRTN3",0,0,10.2791863474026,1.55679539507554,1.69976067220736,5.01404203213923
"STAM-DT",5.8073854207358,18.5342030532737,10.2791863474026,1.55679539507554,28.895931427525,8.35673672023204
"FAM87A",0,2.31677538165921,5.1395931737013,1.55679539507554,7.6489230249331,0
"NEK2",327.536537729499,361.416959538837,322.509471649757,318.364658292948,295.75835696408,378.560173426512
"SEC22A",347.281648160001,282.646596562424,229.996794523133,245.195274724397,260.063382847725,335.940816153328
"ACP6",626.036148355319,603.519986922224,723.397739198458,693.552348506153,616.163243675166,613.384475265032
"CCDC102B",22.068064598796,39.3851814882066,48.8261351501624,44.3686687596529,39.0944954607692,32.591273208905
"SIGLEC6",18.5836333463545,64.8697106864579,33.4073556290585,42.0334756670396,33.9952134441471,34.2626205529514
"ZNF236",742.183856770035,571.085131578995,764.514484588069,733.250631080579,731.746969385266,577.450507368034
"MIR5010",19.7451104305017,26.6429168890809,25.6979658685065,31.9143055990486,25.4964100831103,19.2204944565337
"LRRC1",286.884839784348,225.885599711773,238.991082577111,247.530467817011,199.721878984364,287.471743175982
"MMP1",6.96886250488296,6.95032614497763,35.9771522159091,27.2439194138219,10.1985640332441,16.7134734404641
"PPP1R2B",4.64590833658864,4.63355076331842,1.28489829342533,2.33519309261331,3.39952134441471,6.68538937618564
"CA1",0,0,17.9885761079546,0,0,11.6994314083249
"KCNMB2",2.32295416829432,6.95032614497763,0,0,0.849880336103678,6.68538937618564
"NEU4",0,0,5.1395931737013,0,6.79904268882942,0
"P3H4",53.4279458707693,69.5032614497763,35.9771522159091,70.0557927783993,68.8403072243979,28.412904848789
"RNA5SP449",12.7762479256188,28.9596922707401,3.85469488027598,5.44878388276439,18.6973673942809,17.5491471124873
"UBE2Q1-AS1",13.9377250097659,3.47516307248881,7.70938976055195,8.56237467291546,8.49880336103677,10.8637577363017
"FAM171A1",0,4.63355076331842,0,6.22718158030216,0,0
"FAM189A1",0,4.63355076331842,0,6.22718158030216,0,0
"GJB2",2.32295416829432,0,7.70938976055195,3.11359079015108,0,5.01404203213923
"ADGRD2",4.64590833658864,0,0,6.22718158030216,0,0
"MEF2C-AS1",68.5271479646824,69.5032614497763,73.2392027252435,88.7373375193057,53.5424611745317,76.8819778261348
"RETREG1",11.6147708414716,13.9006522899553,7.70938976055195,9.34077237045323,11.0484443693478,10.0280840642785
"KDM5C-IT1",2.32295416829432,0,5.1395931737013,0,0.849880336103678,8.35673672023204
"MKRN6P",0,0,5.1395931737013,1.55679539507554,0,5.01404203213923
"TINCR",5.8073854207358,22.0093661257625,6.42449146712663,3.89198848768885,20.3971280664883,6.68538937618564
"SIGLEC17P",24.3910187670903,15.0590399807849,24.4130675750812,14.0111585556799,28.895931427525,16.7134734404641
"CHCHD4",581.900019157727,662.597759154534,540.942181532062,545.656785973976,586.417431911538,628.42660136145
"ENPP2",11.6147708414716,0,53.9657283238637,31.1359079015108,20.3971280664883,25.9058838327193
"RN7SL614P",11.6147708414716,6.95032614497763,2.56979658685065,7.7839769753777,8.49880336103677,2.50702101606961
"C5orf15",1858.36333463545,1979.6845636278,1969.74908382102,1731.93487702154,2038.01304597662,2099.21226412229
"NDFIP2",166.091223033044,201.559458204351,200.444133774351,175.139481945998,203.121400328779,203.068702301639
"PCNPP1",18.5836333463545,8.10871383580723,2.56979658685065,12.4543631606043,5.09928201662207,15.0421260964177
"ZNF285",52.2664687866222,23.1677538165921,34.6922539224838,42.0334756670396,30.5956920997324,43.4550309452066
"SHISA2",0,9.26710152663684,23.1281692816559,21.7951355310575,5.94916235272574,8.35673672023204
"LINC00235",18.5836333463545,24.3261415074217,34.6922539224838,17.1247493458309,32.2954527719397,23.3988628166497
"MTND2P26",4.64590833658864,0,0,0,3.39952134441471,0
"TEX22",27.8754500195318,16.2174276716145,41.1167453896104,32.6927032965863,20.3971280664883,26.7415575047425
"THBS4",13.9377250097659,5.79193845414802,6.42449146712663,22.5735332285953,1.69976067220736,5.01404203213923
"AGRN",133.569864676923,196.925907441033,200.444133774351,215.616162217962,217.569366042541,113.651619395156
"PRMT5-AS1",2.32295416829432,6.95032614497763,16.7036778145292,6.22718158030216,11.0484443693478,5.84971570416243
"RPL36AP54",4.64590833658864,2.31677538165921,2.56979658685065,4.67038618522662,1.69976067220736,1.67134734404641
"SRSF8",2099.95056813806,2187.03596028629,2357.78836843547,2132.03129355595,2111.10275488154,2466.9086798125
"DRC7",18.5836333463545,30.1180799615697,15.4187795211039,14.0111585556799,34.8450937802508,20.0561681285569
"ACSF2",600.483652504081,648.697106864579,695.129976743101,643.734895863735,688.403072243979,637.619011753705
"PEBP1P2",0,5.79193845414802,1.28489829342533,1.55679539507554,0.849880336103678,3.34269468809282
"ABCC11",18.5836333463545,6.95032614497763,7.70938976055195,4.67038618522662,15.2978460498662,16.7134734404641
"ATP8B5P",2.32295416829432,4.63355076331842,15.4187795211039,5.44878388276439,6.79904268882942,7.52106304820884
"CCNB2P1",0,4.63355076331842,0,0,3.39952134441471,0
"DAP3P2",2.32295416829432,4.63355076331842,1.28489829342533,0,10.1985640332441,0
"KLHL7-DT",15.0992020939131,12.7422645991257,19.2734744013799,20.238340135982,13.5980853776588,16.7134734404641
"LINC01779",0,4.63355076331842,0,0,3.39952134441471,0
"MSH2-OT1",3.48443125244148,0,2.56979658685065,0,1.69976067220736,5.84971570416243
"NFE2L1-DT",12.7762479256188,4.63355076331842,10.2791863474026,8.56237467291546,10.1985640332441,11.6994314083249
"OR52N2",4.64590833658864,0,7.70938976055195,7.7839769753777,0.849880336103678,1.67134734404641
"TDRD12",0,4.63355076331842,0,0,3.39952134441471,0
"ZFP69B",99.8870292366557,55.602609159821,69.3845078449676,69.2773950808615,74.7894695771236,72.7036094660188
"ZNF285CP",0,4.63355076331842,0,0,3.39952134441471,0
"ERBB3",0,4.63355076331842,2.56979658685065,0.77839769753777,4.24940168051839,0.835673672023204
"FBXO27",73.173056301271,66.0280983772875,73.2392027252435,98.8565075872967,35.6949741163545,86.9100618904133
"COL24A1",26.7139729353847,13.9006522899553,16.7036778145292,21.7951355310575,16.9976067220735,22.5631891446265
"GTF3AP2",6.96886250488296,2.31677538165921,0,6.22718158030216,0,5.01404203213923
"NONOP2",150.992020939131,142.481685972041,109.216354941153,165.798709575545,121.532888062826,127.022398147527
"TIMELESS",2667.91286228602,2522.96839062688,2574.93618002435,2782.77176869753,2455.30429100352,2593.93107796003
"SMC2-DT",2.32295416829432,4.63355076331842,0,7.7839769753777,0,0.835673672023204
"DTD1-AS1",0,8.10871383580723,0,1.55679539507554,2.54964100831103,2.50702101606961
"HPGDS",3743.44064220629,3509.9147032137,3338.165766319,3363.4564510607,3523.60387348585,3621.80969454857
"PLK2",469.236741995452,470.30540247682,499.825436142452,478.714583985728,438.538253429498,500.568529541899
"FHIP1A-DT",16.2606791780602,8.10871383580723,1.28489829342533,10.119170067991,11.0484443693478,7.52106304820884
"TAS2R5",62.7197625439466,63.7113229956283,11.5640846408279,38.1414871793507,40.7942561329765,51.8117676654387
"TMEM97P2",1.16147708414716,1.1583876908296,3.85469488027598,0,1.69976067220736,5.84971570416243
"AP4S1",383.287437768563,390.376651809577,436.865419764611,448.357073781755,344.201536121989,437.893004140159
"CTAGE1",0,3.47516307248881,2.56979658685065,3.89198848768885,0.849880336103678,0
"EIF5AP4",62.7197625439466,67.1864860681171,123.350236168831,84.8453490316169,87.5376746186788,71.0322621219724
"GDF11",110.34032299398,94.9877906480276,110.501253234578,78.6181674513147,67.9904268882942,157.942324012386
"NKAPD1",1428.61681350101,1318.24519216409,1521.31957941559,1345.07122134527,1412.50111860431,1466.60729440072
"PURPL",161.445314696455,170.282990551952,172.176371318994,142.446778649412,182.724272262291,167.134734404641
"ZNF781",0,2.31677538165921,7.70938976055195,3.11359079015108,5.09928201662207,0
"FAM110B",141.700204265953,162.174276716145,127.204931049107,139.333187859261,132.581332432174,148.74991362013
"BABAM2",810.711004734717,609.311925376372,538.372384945211,688.881962320926,701.151277285534,601.685043856707
"EMX1",6.96886250488296,6.95032614497763,0,8.56237467291546,1.69976067220736,1.67134734404641
"MORF4L2-AS1",29.036927103679,20.8509784349329,16.7036778145292,19.4599424384442,28.895931427525,14.2064524243945
"PHETA2",98.7255521525085,134.372972136234,86.0881856594968,104.305291470061,116.433606046204,108.637577363017
"TSR3",552.863092054048,615.10386383052,481.836860034497,642.956498166198,540.523893761939,493.047466493691
"LAMA5",22.068064598796,17.3758153624441,11.5640846408279,20.238340135982,20.3971280664883,6.68538937618564
"PCDHA8",2.32295416829432,4.63355076331842,0,3.11359079015108,0,2.50702101606961
"RNF212",47.6205604500335,72.9784245222651,86.0881856594968,80.1749628463903,62.0412645355685,71.8679357939956
"WHAMMP2",31.3598812719733,61.3945476139691,46.2563385633117,44.3686687596529,47.5932988218059,40.948009929137
"COL14A1",0,5.79193845414802,2.56979658685065,0,0,6.68538937618564
"ZDHHC13",538.925367044282,556.02609159821,526.808300304383,471.709004707888,594.916235272574,579.957528384104
"CGREF1",9.29181667317727,5.79193845414802,5.1395931737013,4.67038618522662,3.39952134441471,10.0280840642785
"KLF5",17.4221562622074,25.4845291982513,15.4187795211039,27.2439194138219,18.6973673942809,8.35673672023204
"DYNLL1",2237.00486406743,2454.62351686793,2386.05613089083,2561.7068225968,2340.57044562953,2237.09842000612
"MLH3",643.458304617526,676.498411444489,512.674419076705,502.844912609399,610.21408132244,691.937800435213
"NCL",30320.3592816616,28463.902339065,29652.8828156697,27826.1608915802,29530.7920385945,31669.5251486634
"SRSF9P1",22.068064598796,8.10871383580723,2.56979658685065,6.22718158030216,13.5980853776588,10.0280840642785
"MED28P1",2.32295416829432,2.31677538165921,0,0,5.09928201662207,0.835673672023204
"RAB3B",0,0,5.1395931737013,3.11359079015108,0,3.34269468809282
"TOP3BP1",0,9.26710152663684,15.4187795211039,3.11359079015108,14.4479657137625,4.17836836011602
"CHD1-DT",38.3287437768563,50.9690583965026,59.105321497565,43.5902710621151,50.142939830117,48.4690729773459
"RNU6-547P",0,3.47516307248881,2.56979658685065,4.67038618522662,0,0
"ATP8B2",168.414177201338,158.699113643656,151.617998624188,158.014732600167,186.973673942809,145.407218932038
"DAP3",2799.15977279465,2964.31410083296,3064.4824298194,3045.09179276775,2877.69481804705,2971.65557771451
"DSP",9.29181667317727,6.95032614497763,38.5469488027598,12.4543631606043,16.1477263859699,21.7275154726033
"BAAT",5.8073854207358,5.79193845414802,0,1.55679539507554,5.09928201662207,3.34269468809282
"ADM2",2.32295416829432,3.47516307248881,8.99428805397728,8.56237467291546,2.54964100831103,1.67134734404641
"CDH13",9.29181667317727,6.95032614497763,2.56979658685065,1.55679539507554,1.69976067220736,13.3707787523713
"CHPT1",966.348934010437,941.769192644469,959.819025188718,882.702989007831,978.212266855333,1039.57804799687
"RNU7-75P",1.16147708414716,2.31677538165921,1.28489829342533,0.77839769753777,3.39952134441471,1.67134734404641
"RPL23AP55",0,2.31677538165921,7.70938976055195,0.77839769753777,5.94916235272574,5.01404203213923
"TTC9",75.4960104695653,92.6710152663684,113.071049821429,122.986836210968,96.0364779797156,71.0322621219724
"RAB30-DT",279.915977279465,275.696270417446,337.928251170861,244.41687702686,345.051416458093,286.636069503959
"SF3A3P2",3.48443125244148,0,6.42449146712663,2.33519309261331,0,5.84971570416243
"DUTP7",0,0,3.85469488027598,1.55679539507554,3.39952134441471,0
"GP6",0,0,3.85469488027598,1.55679539507554,3.39952134441471,0
"MYO1A",13.9377250097659,37.0684061065474,2.56979658685065,16.3463516482932,14.4479657137625,27.5772311767657
"ARPC3P1",13.9377250097659,12.7422645991257,8.99428805397728,8.56237467291546,8.49880336103677,15.8777997684409
"ARHGAP44",367.026758590502,322.03177805063,296.81150578125,316.029465200334,326.354049063812,361.011026314024
"PTRH1",0,5.79193845414802,0,3.89198848768885,3.39952134441471,0
"RERE",2075.55954937097,2097.84010809241,2247.28711520089,2328.18751333547,2103.4538318566,1927.89916135753
"SNORA19",8.13033958903011,0,0,3.11359079015108,1.69976067220736,5.01404203213923
"ALG1L9P",16.2606791780602,18.5342030532737,11.5640846408279,7.7839769753777,9.34868369714045,25.9058838327193
"ADCY10",16.2606791780602,11.583876908296,12.8489829342533,13.2327608581421,16.1477263859699,8.35673672023204
"ARSG",225.326554324549,196.925907441033,265.973946739042,224.956934588415,213.319964362023,235.659975510544
"FAM86DP",62.7197625439466,40.5435691790362,111.786151528003,91.8509283094568,51.8427005023243,61.8398517297171
"GUSBP3",1.16147708414716,0,7.70938976055195,4.67038618522662,2.54964100831103,0
"ITGB5-AS1",4.64590833658864,2.31677538165921,5.1395931737013,5.44878388276439,1.69976067220736,3.34269468809282
