"","WT_V_1","WT_V_2","WT_V_3","WT_100_1","WT_100_2","WT_100_3"
"ZNF680",204.016326662063,188.499233087589,120.090836251688,288.814771744391,273.383333136588,230.033605211352
"CHRNB4",3.9423444765616,1.06496741857395,2.20350158259979,23.6882778086883,21.3421932931909,6.28998139249792
"RALGAPB",3304.67025747776,2640.05423064482,2922.94484931862,2543.75660160991,2453.33593379823,2428.83138627455
"PRPF4",1895.28210710699,1914.81141859596,1865.26408967072,1656.35727139213,1610.82744617655,1558.11824779877
"MBTPS1",2494.51846754435,2678.39305771348,2582.50385480695,2103.70128693312,2297.84281123356,2231.14625679605
"CCNF",668.227388777191,709.26830077025,622.48919708444,416.367036868097,512.212639036582,583.171131961593
"PREX2",7213.50480598859,5790.22785478656,5866.82296367193,7998.43811086439,7148.61845830023,7304.4655342308
"CCDC24",55.1928226718624,66.0279799515849,48.4770348171953,102.041812098965,102.645786791061,101.538271050324
"PLAC8",9114.70042981042,9700.78821579011,10136.107279959,8238.05415177536,8585.65947337509,8574.14320674502
"ARL15",704.694075185386,712.463203025972,800.972825275022,952.086550387663,927.877260794443,874.307413557211
"LCT-AS1",56.1784087910028,53.2483709286975,61.698044312794,19.1328397685559,29.4725526429779,26.9570631107054
"RPSAP47",340.027211103438,589.991949889968,631.303203414839,409.078336003886,346.556567284672,292.933419136332
"SMIM13",1151.16458715599,1127.80049626981,965.133693178706,915.643046066604,888.241758964231,805.117618239734
"TNRC6C",195.146051589799,158.680145367518,195.009890060081,113.885951003309,136.183519108933,97.9439959688962
"FBXL17",1071.33211150561,978.70505766946,967.337194761306,907.443257594366,758.156009367639,740.420666774041
"ANAPC4",1353.20974157977,1039.40820052817,1231.75738467328,1598.95875208646,1409.60105226932,1486.23274617022
"IFITM3P5",0,0,2.20350158259979,10.9330512963177,12.1955390246805,11.681394014639
"SEMA3A",234.569496355415,188.499233087589,133.311845747287,141.218579244103,67.0754646357429,106.031114902108
"LINC01146",139.953228917937,136.315829577466,132.210094955987,104.775074923044,44.7169764238286,73.6826391692613
"LINC01913",1.9711722382808,0,4.40700316519957,17.310664552503,24.391078049361,8.08711893321161
"UBR4",6278.18357892435,6812.59657661756,6516.85593053887,5450.12607121435,5469.69925256921,6080.61486900477
"SCAP",1908.09472665581,2324.82387474693,2172.65256044339,1467.76213653065,1756.157619554,1940.00997520043
"APPL1",3583.5911291945,2879.67189982396,3100.3267267179,2948.27949957366,2438.09151001738,2481.84694372561
"LINC01337",0,3.19490225572185,4.40700316519957,17.310664552503,24.391078049361,10.7828252442821
"ANKRD22",188.246948755816,234.292832086269,207.12914876438,161.262506620685,95.5317223599974,139.278159405311
"SBNO1-AS1",33.5099280507736,55.3783057658454,46.2735332345955,96.575286450806,69.1080544731896,100.639702279967
"EIF2B5",2029.32181931008,2399.37159404711,2321.38891726887,2805.23874511351,2499.06920514078,2735.24333696624
"HSP90B2P",14.783791787106,14.9095438600353,8.81400633039914,46.46546800935,35.5703221553182,30.5513381921328
"LINC01169",31.5387558124928,15.9745112786092,18.7297634520982,1.82217521605294,6.09776951234026,6.28998139249792
"CDKN2C",772.699517406074,952.080872205111,969.540696343906,644.138938874715,702.259788837853,762.884886032962
"TRAF3",1939.63348246831,2128.86986972932,1930.26738635741,1464.11778609854,1770.38574841612,1731.54202047764
"TSPO",1314.77188293329,1863.69298250441,1783.73453111453,735.247699677362,1172.80433620678,1133.09521941998
"HDX",240.483013070258,197.018972436181,178.483628190583,149.418367716341,142.281288621273,96.1468584281825
"LINC02795",1.9711722382808,18.1044461157571,11.0175079129989,54.6652564815883,31.5051424804247,26.9570631107054
"CASP9",771.713931286933,763.581639117522,843.941106135718,578.540631096809,625.021375014877,682.912265471203
"COPB1",5152.64423086601,4974.46281215892,4887.36651020633,4516.26127298722,4380.23109969775,4243.04173362502
"RAB3GAP2",2463.965297851,2116.09026070644,2059.1722289395,1896.88439991111,1870.99894536974,1785.45614669905
"PRR14",926.450951991976,1153.35971431559,1094.03853576079,1142.5038604652,1429.92695064379,1427.82577609703
"TRIM52-AS1",128.126195488252,101.171904764525,81.5295585561921,206.816887022009,167.688661589357,141.075296946025
"CEP290",581.495810292836,365.283824570865,403.240789615761,745.269663365654,560.994795135304,588.562544583734
"ZBTB18",1268.4493353337,1202.34821556999,1205.31536568208,1468.67322413867,1458.38320836805,1446.69572027452
"ATF3",35.4811002890544,62.833077695863,81.5295585561921,104.775074923044,110.776146140848,124.901059079602
"TDGF1P6",1.9711722382808,0,0,16.3995769444765,12.1955390246805,6.28998139249792
"TNFRSF14",2378.21930548579,3063.91126323725,3007.77966024871,3117.74179466659,3551.9507409382,3604.15933790131
"LRRC41",2055.93264452687,1953.15024566462,2034.9337115309,1752.93255784293,1670.78884638123,1731.54202047764
"P2RY6",6627.08106510005,7233.25870695427,6972.98075813702,8183.38889529377,7716.7273178666,7830.12826488955
"ZBED4",1428.11428663444,1586.80145367518,1581.01238551535,1113.34905700835,1340.49299779613,1312.80897349135
"SNRPG",1134.4096231306,1302.45515291594,1186.58560222998,1686.423162457,1370.98184535784,1406.26012560846
"ARHGAP9",9989.9009036071,11983.0133937941,11578.2990657706,11787.6514726465,13740.3073011401,14093.1525942768
"TMEM154",1348.28181098407,1141.64507271127,1195.39960856038,973.041565372272,894.339528476572,1097.15246860571
"PRKAB1",1351.23856934149,1398.3022205876,1224.04512913418,1460.47343566643,1727.70136182974,1636.29373081982
"RAB8B",3085.87013902859,2464.33460658012,2341.22043151227,2254.03074225749,2270.40284842802,1798.03610948405
"FBXW11P1",0,0,0,10.9330512963177,4.06517967489351,5.39141262214107
"ZNF506",194.160465470659,112.886546368839,174.076625025383,273.326282407941,237.81301098127,231.830742752066
"SMIM26",204.016326662063,231.097929830547,211.536151929579,307.036523904921,271.350743299142,331.571876261676
"TMED2",4780.09267783094,4213.01110787854,4195.46701326999,4052.51768050174,3735.90012122713,3304.03736860212
"TMEM184A",0,0,0,12.7552265123706,2.03258983744675,6.28998139249792
"CDRT1",0,0,2.20350158259979,14.5774017284235,9.14665426851039,10.7828252442821
"POLA2",177.405501445272,134.185894740318,144.329353660286,212.283412670168,236.796716062547,230.932173981709
"SUPV3L1",732.290486521317,618.746070191465,588.334922554143,792.64621898303,822.182589247212,840.161800283651
"XPNPEP2",1.9711722382808,25.5592180457748,19.8315142433981,0,2.03258983744675,2.69570631107054
"PCBD2",813.10854829083,671.994441120162,658.846973197336,1013.12942012544,841.492192702956,878.800257408995
"CLDND1",1075.27445598218,635.785548888648,627.997951040939,1250.92328582035,1023.40898315444,980.338528459318
"CYP4Z1",0,0,0,19.1328397685559,3.04888475617013,0.898568770356846
"NAXD",1123.56817582006,1230.03736845291,1225.14687992548,1440.42950828985,1564.07787991528,1332.5774864392
"DAPL1",7.8846889531232,9.58470676716555,2.20350158259979,0,0,0
"TTC23",519.403884786991,486.690110288295,539.857887736948,409.989423611912,359.768401228075,413.341634364149
"STX16",2407.78688906,2172.53353389086,1974.33741800941,2834.39354857035,2488.90625595355,2537.55820748773
"STIL",1177.77541237278,1086.26676694543,973.947699509105,881.021716961598,820.149999409765,914.743008223269
"DAPK1",4825.4296393114,5003.21693246041,5022.88185753621,4130.87121479202,4416.8177167718,4438.92972556282
"LCOR",4076.3841887647,3459.01417552819,3300.84537073448,3086.76481599369,3096.65061735013,2957.18982324438
"HSPA13",1551.31255152699,1252.40168424296,1405.83400969866,1213.56869389126,1105.72887157103,1116.92098155356
"MIR320B2",8.8702750722636,0,2.20350158259979,28.2437158488206,22.3584882119143,15.2756690960664
"NPDC1",62.0919255058452,83.067458648768,61.698044312794,130.285527947785,103.662081709784,124.901059079602
"WHAMMP1",269.065010525329,164.004982460388,214.841404303479,314.325224769133,335.377323178714,301.020538069543
"KIF12",1.9711722382808,2.1299348371479,8.81400633039914,12.7552265123706,28.4562577242546,24.2613567996348
"PIGBOS1",239.497426951117,221.513223063382,220.350158259979,370.812656466774,270.334448380418,323.484757328464
"PCDHA12",48.2937198378796,11.7146416043134,27.5437697824973,0,10.1629491872338,7.18855016285476
"FAM124B",5.9135167148424,6.3898045114437,6.61050474779936,0,0,0
"SZRD1",3507.70099802068,3640.05863668576,3970.70985184481,3142.3411600833,3307.02366552587,3124.32361453075
"LMF2",1546.38462093129,1900.9668421545,1653.72793774114,1841.3080558215,2143.3659835876,2257.2047511364
"TAF7L",0,1.06496741857395,1.10175079129989,5.46652564815883,8.13035934978702,20.6670817182074
"RNA5SP498",30.5531696933524,10.6496741857395,12.1192587042988,57.3985193056677,29.4725526429779,64.6969514656929
"TCAIM",1379.82056679656,1162.94442108275,1298.96418294257,1127.01537112875,1046.78376628508,941.700071333974
"MIX23",306.517283052664,221.513223063382,318.405978685669,432.766613812574,388.22465895233,365.717489535236
"PGAP1",510.533609714727,389.778075198065,374.595269041964,305.214348688868,354.686926634459,228.236467670639
"PPFIA4",528.274159859254,593.18685214569,580.622667015044,706.092896220515,734.781226237002,698.187934567269
"NADK2",738.20400323616,715.658105281694,760.208045996926,1023.15138381373,987.838660999122,791.639086684381
"PNPLA8",1430.08545887272,1364.22326319323,1368.37448279447,1242.72349734811,1156.5436175072,1027.06410451787
"TM9SF5P",11.8270334296848,6.3898045114437,13.2210094955987,30.9769786729,42.6843865863818,26.0584943403485
"CNOT10",833.805856792779,920.131849647892,876.993629874715,767.135765958289,636.200619120834,698.187934567269
"YES1P1",5.9135167148424,29.8190877200706,14.3227602868986,41.9100299692177,54.8799256110624,47.6241448289128
"RGS8",49.27930595702,48.9885012544017,17.6280126607983,14.5774017284235,8.13035934978702,14.3771003257095
"PPFIA1",1958.35961873198,2086.27117298637,2141.80353828699,2479.98046904806,2357.80421143823,2384.80151652707
"SBDS",686.953525040859,577.212340867081,645.625963701737,881.932804569624,794.742626441681,744.014941855468
"PSMA4",4048.78777742876,3346.12762915935,3696.37390481114,4816.00909602793,4328.40005884286,4048.95087922795
"ITPRID2-DT",9.855861191404,21.299348371479,52.8840379823949,86.5533227625148,39.6355018302117,101.538271050324
"POLR2K",1202.41506535129,947.821002530815,870.383125126915,1298.29984143772,1298.82490612848,1214.86497752246
"PEX6",450.412856447163,504.794556404052,492.482603711052,348.035466266112,378.061709765096,380.094589860946
"EHMT1",2339.78144683931,2634.72939355195,2355.54319179917,1754.75473305898,2141.33339375016,2170.04358041178
"TEX26-AS1",0.9855861191404,0,0,8.19978847223824,9.14665426851039,8.98568770356846
"SPRYD7",517.43271254871,401.492716802379,415.36004832006,613.161960201815,534.571127248496,611.925332613012
"CYP2D6",75.8901311738108,87.3273283230639,58.3927919388943,106.597250139097,173.786431101697,114.118233835319
"LINC02631",0.9855861191404,0,0,8.19978847223824,13.2118339434039,5.39141262214107
"TIMM9P2",0.9855861191404,6.3898045114437,4.40700316519957,24.5993654167147,14.2281288621273,21.5656504885643
"DHX16",1618.33240762854,1733.76695743839,1943.48839585301,1399.43056592866,1543.75198154081,1452.98570166702
"DDX59",633.731874607277,474.975468683981,529.942130615249,853.689088720804,717.504212618704,615.519607694439
"FGF2",33.5099280507736,31.9490225572185,6.61050474779936,54.6652564815883,77.2384138229766,57.5084013028381
"ANXA11",2786.25195880991,3012.7928271457,2922.94484931862,2394.33823389357,2651.51344294929,2435.12136766705
"CASC19",0,0,0,1.82217521605294,8.13035934978702,10.7828252442821
"LARP4P",0,0,0,1.82217521605294,8.13035934978702,10.7828252442821
"TSPAN5",61.1063393867048,41.533729324384,44.0700316519957,28.2437158488206,11.1792441059571,17.0728066367801
"TNFRSF11B",1.9711722382808,0,4.40700316519957,9.11087608026472,17.2770136182974,21.5656504885643
"FMNL3",11557.9684191595,12129.9788975573,11819.5824890653,10301.6675839553,10168.0306618274,10954.4518794203
"ANGEL1",2184.05884001513,2241.75641609816,2400.71497424247,2585.66663157913,2606.79646652546,2771.18608778051
"BAG4",1504.00441780825,1277.96090228874,1473.04080796796,1306.49962990996,1088.45185795274,1027.96267328823
"C3orf18",230.627151878854,191.694135343311,204.92564718178,154.8848933645,145.330173377443,112.321096294606
"CCDC91",998.398738689225,981.899959925181,928.77591706581,1497.82802759552,1123.00588518933,1080.07966196893
"TMEM147-AS1",204.016326662063,194.889037599033,225.858912216478,242.349303735041,294.725526429779,379.196021090589
"CHIT1",201.059568304642,212.99348371479,169.669621860183,307.036523904921,293.709231511056,241.714999225991
"LINC00638",21.6828946210888,19.1694135343311,5.50875395649946,0,2.03258983744675,3.59427508142738
"RPRD1B",1080.20238657788,1079.87696243398,1059.8842612305,936.598061051213,864.866975833594,851.84319429829
"SIPA1",8039.42597382824,9945.73072206211,9180.88934390201,5838.24939223363,8048.03946137042,8147.32304082552
"AP5Z1",1183.68892908762,1580.41164916374,1513.80558724605,1552.49328407711,1870.99894536974,1954.38707552614
"AKTIP",231.612737997994,272.631659154931,255.606183581575,399.056372315595,331.312143503821,321.687619787751
"PHF6",1886.41183203473,1596.38616044235,1544.65460940245,1428.58536938551,1280.53159759145,1422.43436347489
"CC2D2B",66.0342699824068,80.9375238116202,81.5295585561921,127.552265123706,117.890210571912,135.683884323884
"ZNF37BP",631.760702368996,660.279799515849,551.977146441246,902.887819554233,780.514497579553,693.695090715485
"COG2",1493.16297049771,1259.85645617298,1307.77818927297,1084.1942535515,1066.09336974082,1182.51650178961
"EFCAB10",3.9423444765616,8.5197393485916,5.50875395649946,30.0658910648736,11.1792441059571,34.1456132735601
"NDUFB1",1092.02942000756,1403.62705768047,1536.94235386335,1743.82168176267,1637.25111406336,1648.87369360481
"GID8",2393.00309727289,2199.15771935521,2109.85276533929,1963.39379529705,1831.36344353953,1895.98010545294
"GNAI2",27174.5804769391,30061.9002915054,29589.7210019412,21355.8935321405,26392.1627443274,26331.659246537
"SRPK3",51.2504781953008,42.598696742958,18.7297634520982,44.6432927932971,136.183519108933,86.2626019542572
"VMA21",1424.17194215788,1246.01187973152,1285.74317344698,1607.1585405587,1608.79485633911,1517.68265313271
"SNHG14",3425.89735013203,2937.18014042695,2935.06410802291,2799.77221946535,2498.05291022206,2554.63101412451
"SAR1A",2638.41404093885,2359.96779955987,2586.91085797215,2920.94687133287,2973.6789321846,2917.65279734868
"RPL5P4",14.783791787106,14.9095438600353,12.1192587042988,30.9769786729,34.5540272365948,50.3198511399833
"ADIPOR2",5241.34698158865,5044.7506617848,5118.7341763793,4607.37003378987,4368.03556067307,4567.42505972385
"LINC02569",5.9135167148424,3.19490225572185,9.91575712169904,0,0,0
"NME8",61.1063393867048,36.2088922315143,28.6455205737972,9.11087608026472,19.3096034557442,16.1742378664232
"VARS1",6020.9456018287,6703.96989992301,6728.39208246845,4745.85535020989,6002.23778998026,5660.08468447777
"POLM",729.333728163896,758.256802024652,704.018755640632,793.557306591057,995.969020348909,965.961428133609
"RAMP1",154.737020705043,173.589689227554,154.245110781985,81.086797114356,102.645786791061,117.712508916747
"ZKSCAN4",680.054422206876,762.516671698948,691.899496936333,1057.77271291873,806.938165466361,854.53890060936
"MBIP",624.861599535014,438.766576452467,535.450884571748,806.312533103427,649.412453064238,668.535165145493
"BACH1-IT1",6.8991028339828,2.1299348371479,15.4245110781985,27.3326282407941,30.4888475617013,33.2470445032033
"PMPCB",2327.95441340962,2031.9578346391,2217.82434288668,2502.75765924872,2599.6824020944,2602.25515895342
"GLT1D1",45.3369614804584,59.6381754401412,37.4595269041964,123.9079146916,106.710966465955,57.5084013028381
"ENDOG",200.073982185501,275.826561410653,228.062413799078,92.9309360187001,136.183519108933,199.48226701922
"DDX56",1974.12899663822,2146.97431584508,2246.46986346048,2321.45122525145,2502.11808989695,2751.41757483266
"TOLLIP",3422.94059177461,3981.913178048,4388.27340174747,3002.03366844722,3361.90359113693,3463.08404095528
"ZNF331",220.77129068745,211.928516296216,254.504432790275,334.369152145715,325.214373991481,294.730556677045
"ATXN2",1371.93587784344,1126.73552885124,1249.38539733408,1458.65126045038,1616.92521568889,1478.14562723701
